"id";"uri";"titulo";"entidade";"entidadeUF";"entidadePais";"anoInicio";"anoFim"
"139364";"https://dadosabertos.camara.leg.br/api/v2/deputados/139364";"Superintendente da Superintendência do Desenvolvimento do Nordeste (Sudene)";"";"";"";"1998";""
"139364";"https://dadosabertos.camara.leg.br/api/v2/deputados/139364";"Secretário-executivo do Ministério do Meio Ambiente";"programa resultante da Rio-92";"";"";"1997";""
"139364";"https://dadosabertos.camara.leg.br/api/v2/deputados/139364";"Presidente da Companhia Hidro Elétrica do São Francisco (CHESF)";"";"";"";"1993";""
"139364";"https://dadosabertos.camara.leg.br/api/v2/deputados/139364";"Presidente do Instituto de Planejamento do Estado de Alagoas";"";"";"";"1987";"1988"
"139364";"https://dadosabertos.camara.leg.br/api/v2/deputados/139364";"Diretor-superintendente da Usina João de Deus";"";"";"";"1980";""
"139360";"https://dadosabertos.camara.leg.br/api/v2/deputados/139360";"Superintendente do Inamps Porto Alegre";"";"RS";"BRASIL";"1985";"1986"
"139360";"https://dadosabertos.camara.leg.br/api/v2/deputados/139360";"Serventuário da Justiça do Trabalho";"TRT";"RS";"BRASIL";"1967";"1970"
"139360";"https://dadosabertos.camara.leg.br/api/v2/deputados/139360";"Servidor Público Estadual da Secretaria de Administração do Estado do Rio Grande do Sul";"";"";"";"1960";"1966"
"139359";"https://dadosabertos.camara.leg.br/api/v2/deputados/139359";"Diretor do Departamento de Terras e Colonização";"Órgão da Secretaria de Agricultura do Estado do Mato Grosso";"MT";"BRASIL";"1961";""
"139358";"https://dadosabertos.camara.leg.br/api/v2/deputados/139358";"Secretário de Transportes e Serviços Públicos";"";"AC";"BRASIL";"1983";"1986"
"139356";"https://dadosabertos.camara.leg.br/api/v2/deputados/139356";"Presidente do Conselho Administrativo";"Fundo Desenvolvimento Desporto";"MS";"BRASIL";"1985";""
"139356";"https://dadosabertos.camara.leg.br/api/v2/deputados/139356";"Primeiro Tesoureiro";"Fórum Nacional Secretaria Cultural";"AL";"BRASIL";"1984";"1985"
"139356";"https://dadosabertos.camara.leg.br/api/v2/deputados/139356";"Secretário de Desenvolvimento Social";"";"MS";"BRASIL";"1983";"1985"
"139356";"https://dadosabertos.camara.leg.br/api/v2/deputados/139356";"Segundo Vice-Presidente";"Fórum Nacional Secretaria Cultura";"PR";"BRASIL";"1983";"1984"
"139356";"https://dadosabertos.camara.leg.br/api/v2/deputados/139356";"Membro do Conselho Deliberativo";"FASUL";"MS";"BRASIL";"1983";"1985"
"139356";"https://dadosabertos.camara.leg.br/api/v2/deputados/139356";"Diretor";"Faculdade de Direito de Bauru";"SP";"BRASIL";"1975";""
"139355";"https://dadosabertos.camara.leg.br/api/v2/deputados/139355";"Secretário de Agricultura";"";"MG";"BRASIL";"1983";"1986"
"139355";"https://dadosabertos.camara.leg.br/api/v2/deputados/139355";"Diretor da Faculdade Zootécnica de Uberaba";"";"MG";"BRASIL";"1978";"1982"
"139354";"https://dadosabertos.camara.leg.br/api/v2/deputados/139354";"Presidente da Associação Brasileira de Carvão Vegetal";"";"";"";"1976";""
"139353";"https://dadosabertos.camara.leg.br/api/v2/deputados/139353";"Professor da Ucmg";"";"";"";"1969";"1976"
"139350";"https://dadosabertos.camara.leg.br/api/v2/deputados/139350";"Secretário do Meio Ambiente e Projetos Especiais do estado do Rio de Janeiro";"";"";"";"1992";"1994"
"139350";"https://dadosabertos.camara.leg.br/api/v2/deputados/139350";"Canal Livre";"TV Bandeirantes";"";"";"1980";"1983"
"139350";"https://dadosabertos.camara.leg.br/api/v2/deputados/139350";"e Conexão Internacional";"Rede Manchete";"";"";"1980";""
"139350";"https://dadosabertos.camara.leg.br/api/v2/deputados/139350";"Apresentador dos Programas: Aberturas";"TV Tupi";"";"";"1979";"1980"
"139348";"https://dadosabertos.camara.leg.br/api/v2/deputados/139348";"Apresentadora do programa Regra do jogo na TV Alamanda";"retransmissora do Sistema Brasileiro de Televisão (SBT)";"RO";"BRASIL";"1996";""
"139347";"https://dadosabertos.camara.leg.br/api/v2/deputados/139347";"Secretário Municipal de Educação";"";"PR";"BRASIL";"1973";"1974"
"139347";"https://dadosabertos.camara.leg.br/api/v2/deputados/139347";"Professor da Universidade Estadual de Maringá";"";"";"";"1967";"1976"
"139344";"https://dadosabertos.camara.leg.br/api/v2/deputados/139344";"Ministro da Ciência e Tecnologia";"";"";"";"1988";""
"139344";"https://dadosabertos.camara.leg.br/api/v2/deputados/139344";"Secretário de Ciência e Tecnologia";"";"SP";"BRASIL";"1987";"1988"
"139344";"https://dadosabertos.camara.leg.br/api/v2/deputados/139344";"Diretor da Unicasa Construtora Ltda.";"";"SP";"BRASIL";"1977";"1979"
"139344";"https://dadosabertos.camara.leg.br/api/v2/deputados/139344";"Diretor de Planejamento Físico-territorial do Escritório de Planejamento Integral de Osasco";"Autarquia da Prefeitura de Osasco";"SP";"BRASIL";"1977";"1978"
"139344";"https://dadosabertos.camara.leg.br/api/v2/deputados/139344";"Diretor da Comercial e Construtora Eical Ltda.";"";"SP";"BRASIL";"1977";"1982"
"139344";"https://dadosabertos.camara.leg.br/api/v2/deputados/139344";"Diretor da Rawa Engenharia";"";"SP";"BRASIL";"1970";"1972"
"139343";"https://dadosabertos.camara.leg.br/api/v2/deputados/139343";"Secretário de Saúde";"";"MG";"BRASIL";"1985";"1986"
"139342";"https://dadosabertos.camara.leg.br/api/v2/deputados/139342";"Foi um dos sócio-fundadores do Centro de Estudos de Cultura Contemporânea (Cedec)";"";"";"";"1977";""
"139342";"https://dadosabertos.camara.leg.br/api/v2/deputados/139342";"Secretário do Interior e Justiça da Prefeitura de São Paulo";"";"";"";"1961";"1962"
"139342";"https://dadosabertos.camara.leg.br/api/v2/deputados/139342";"Coordenador do Plano de Ação do Governo";"";"SP";"BRASIL";"1959";"1962"
"139342";"https://dadosabertos.camara.leg.br/api/v2/deputados/139342";"Subchefe da Casa Civil";"";"SP";"BRASIL";"1959";"1961"
"139342";"https://dadosabertos.camara.leg.br/api/v2/deputados/139342";"Promotor de Justiça";"";"SP";"BRASIL";"1955";"1959"
"139338";"https://dadosabertos.camara.leg.br/api/v2/deputados/139338";"Interventor";"";"TO";"BRASIL";"1988";""
"139338";"https://dadosabertos.camara.leg.br/api/v2/deputados/139338";"Presidente Nacional";"Comissão Nacional de Órgãos Estaduais de Articulação Municipal";"";"";"1986";""
"139338";"https://dadosabertos.camara.leg.br/api/v2/deputados/139338";"Superintendente do Instituto de Desenvolvimento Urbano - Indur Goiânia";"";"GO";"BRASIL";"1985";"1988"
"139338";"https://dadosabertos.camara.leg.br/api/v2/deputados/139338";"Coordenador do Desenvolvimento Regional da Seplan";"";"GO";"BRASIL";"1983";"1984"
"139338";"https://dadosabertos.camara.leg.br/api/v2/deputados/139338";"Secretário de Planejamento";"Viação e obras inhumas";"GO";"BRASIL";"1977";"1981"
"139336";"https://dadosabertos.camara.leg.br/api/v2/deputados/139336";"Secretário";"Secretaria de Saneamento Básico da prefeiturade Belém";"";"";"1992";"1994"
"139335";"https://dadosabertos.camara.leg.br/api/v2/deputados/139335";"Secretário da Agricultura";"";"PR";"BRASIL";"1961";"1965"
"139333";"https://dadosabertos.camara.leg.br/api/v2/deputados/139333";"Diretor da Divisão de Rádio e Televisão da Secretaria Municipal de Imprensa";"";"PE";"BRASIL";"1979";"1981"
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"Presidente do Iapas do Mpas";"";"RJ";"BRASIL";"1985";"1986"
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"Secretário da Justiça";"";"SC";"BRASIL";"1961";"1962"
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"Secretário do Trabalho";"";"SC";"BRASIL";"1961";"1962"
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"Delegado Regional da Fronteira Sudoeste";"";"SC";"BRASIL";"1960";"1962"
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"Delegado Superintendente do Desenvolvimento do Sul (Sudesul)";"";"";"";"1960";""
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"Correspondente do Jornal Correio do Povo";"de Porto Alegre";"";"";"1953";"1963"
"139331";"https://dadosabertos.camara.leg.br/api/v2/deputados/139331";"Auxiliar de Escritório de Expansão Comercial do Brasil na República Federal da Alemanha";"";"";"";"1956";"1957"
"139329";"https://dadosabertos.camara.leg.br/api/v2/deputados/139329";"Brigadeiro (engenheiro)";"Ministério da Aeronáutica";"";"";"1979";""
"139329";"https://dadosabertos.camara.leg.br/api/v2/deputados/139329";"Chefe da Comissão de Aeroportos da Amazônia - Comara";"";"Pa";"BRASIL";"1972";"1979"
"139328";"https://dadosabertos.camara.leg.br/api/v2/deputados/139328";"Procurador-Geral do Estado junto ao Tribunal de Contas";"";"PR";"BRASIL";"1983";""
"139328";"https://dadosabertos.camara.leg.br/api/v2/deputados/139328";"Procurador do IBC";"";"PR";"BRASIL";"1967";"1986"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Secretário do Planejamento e Coordenação";"";"CE";"BRASIL";"1980";"1983"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Assessor Geral da Secretaria de Planejamento";"";"CE";"BRASIL";"1980";"1983"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Técnico de Planejamento e Pesquisa da Seplan";"";"Df";"BRASIL";"1979";"1980"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Professor do Curso de Pós-graduação em Política Fiscal na Escola de Administração Fazendária";"";"Df";"BRASIL";"1979";"1981"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Fiscal da UFC";"";"";"";"1978";"1981"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Consultor do Projeto sobre Disparidades Regionais no Brasil";"para o Ipea";"";"";"1977";""
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Coordenador dos Projetos de Pesquisa sobre Icm";"USP";"";"";"1975";"1976"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Professor de Análise de Projetos";"Economia Brasileira e Macroeconomia da USP";"";"";"1975";"1976"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Professor-assistente do Departamento de Economia da USP";"";"";"";"1975";"1977"
"139327";"https://dadosabertos.camara.leg.br/api/v2/deputados/139327";"Auditor-fiscal do Tesouro Nacional";"";"Df";"BRASIL";"1967";"1988"
"139326";"https://dadosabertos.camara.leg.br/api/v2/deputados/139326";"Chefe de Gabinete";"Usiminas";"";"";"1976";"1978"
"139323";"https://dadosabertos.camara.leg.br/api/v2/deputados/139323";"Ministro de Estado";"Ministério das Cidades";"";"";"2003";"2005"
"139323";"https://dadosabertos.camara.leg.br/api/v2/deputados/139323";"Contínuo";"Banco do Estado do Rio Grande do Sul - Banrisul";"RS";"BRASIL";"1961";""
"139322";"https://dadosabertos.camara.leg.br/api/v2/deputados/139322";"Secretário da Fazenda";"";"ES";"BRASIL";"1983";""
"139321";"https://dadosabertos.camara.leg.br/api/v2/deputados/139321";"Secretário de Educação do Estado do Rio";"";"RJ";"BRASIL";"1993";"1994"
"139320";"https://dadosabertos.camara.leg.br/api/v2/deputados/139320";"Secretário da Fazenda Municipal";"";"GO";"BRASIL";"1979";""
"139320";"https://dadosabertos.camara.leg.br/api/v2/deputados/139320";"Secretário Municipal da Fazenda";"";"GO";"BRASIL";"1966";"1968"
"139320";"https://dadosabertos.camara.leg.br/api/v2/deputados/139320";"Presidente da Companhia de Habitação";"";"GO";"BRASIL";"1966";"1968"
"139320";"https://dadosabertos.camara.leg.br/api/v2/deputados/139320";"Diretor do Departamento de Cultura da UFGO";"";"GO";"BRASIL";"1965";""
"139320";"https://dadosabertos.camara.leg.br/api/v2/deputados/139320";"Diretor-geral da UFGO";"";"GO";"BRASIL";"1963";"1966"
"139317";"https://dadosabertos.camara.leg.br/api/v2/deputados/139317";"Diretor da Vale Sul Alumínios S.A.";"";"";"";"1980";"1987"
"139317";"https://dadosabertos.camara.leg.br/api/v2/deputados/139317";"Presidente da Comdep Petrópolis";"";"RJ";"BRASIL";"1980";""
"139317";"https://dadosabertos.camara.leg.br/api/v2/deputados/139317";"Secretário de Obras Petrópolis";"";"RJ";"BRASIL";"1977";""
"139317";"https://dadosabertos.camara.leg.br/api/v2/deputados/139317";"Assessor de estruturas";"Departamento de Pesquisa e Desenvolvimento";"";"";"1974";"1976"
"139317";"https://dadosabertos.camara.leg.br/api/v2/deputados/139317";"Professor";"Escola de Engenharia da UFF e do Cepes - Centro de Estudos Preparatórios às Escolas Superiores";"";"";"1967";""
"139316";"https://dadosabertos.camara.leg.br/api/v2/deputados/139316";"Presidente da Funabem";"";"RJ";"BRASIL";"1985";"1986"
"139316";"https://dadosabertos.camara.leg.br/api/v2/deputados/139316";"Secretário do Bem-Estar Social";"";"ES";"BRASIL";"1983";""
"139315";"https://dadosabertos.camara.leg.br/api/v2/deputados/139315";"Secretária Municipal da Criança e do Adolescente";"";"PI";"BRASIL";"1993";""
"139315";"https://dadosabertos.camara.leg.br/api/v2/deputados/139315";"Técnica Judiciária do Tribunal Regional Eleitoral";"";"Pi";"BRASIL";"1965";"1985"
"139314";"https://dadosabertos.camara.leg.br/api/v2/deputados/139314";"Secretário do Governo do Estado da Bahia";"";"";"";"1989";""
"139314";"https://dadosabertos.camara.leg.br/api/v2/deputados/139314";"Professor de Administração Pública";"Ufba";"";"";"1973";""
"139311";"https://dadosabertos.camara.leg.br/api/v2/deputados/139311";"Diretor Proprietário";"Tapajós Distribuidora de Veículos";"TO";"BRASIL";"1994";"2002"
"139311";"https://dadosabertos.camara.leg.br/api/v2/deputados/139311";"Médico e Sócio Proprietário";"Hospital e Maternidade Nossa Senhora de Fátima";"TO";"BRASIL";"1973";"1986"
"139311";"https://dadosabertos.camara.leg.br/api/v2/deputados/139311";"Perito Criminalístico";"Secretaria de Segurança Pública Goias";"GO";"BRASIL";"1969";"1973"
"139309";"https://dadosabertos.camara.leg.br/api/v2/deputados/139309";"Secretário Municipal de Saúde";"Prefeitura Municipal de Feira de Santanta";"BA";"BRASIL";"1997";"1997"
"139309";"https://dadosabertos.camara.leg.br/api/v2/deputados/139309";"Diretor";"Maternidade Estela Gomes";"BA";"BRASIL";"1979";"1986"
"139307";"https://dadosabertos.camara.leg.br/api/v2/deputados/139307";"Secretário de Ciência e Tecnologia";"";"MG";"BRASIL";"1984";"1986"
"139307";"https://dadosabertos.camara.leg.br/api/v2/deputados/139307";"Secretário da Prefeitura Municipal Araguari";"";"MG";"BRASIL";"1958";"1962"
"139307";"https://dadosabertos.camara.leg.br/api/v2/deputados/139307";"Agente de Estatística do IBGE";"";"MG";"BRASIL";"1957";"1959"
"139306";"https://dadosabertos.camara.leg.br/api/v2/deputados/139306";"Secretário da Agricultura";"";"MG";"BRASIL";"1987";""
"139305";"https://dadosabertos.camara.leg.br/api/v2/deputados/139305";"Secretário de Indústria";"Mineração e Comércio";"MG";"BRASIL";"1991";"1995"
"139305";"https://dadosabertos.camara.leg.br/api/v2/deputados/139305";"Secretário de Minas e Energia";"";"MG";"BRASIL";"1991";""
"139305";"https://dadosabertos.camara.leg.br/api/v2/deputados/139305";"Diretor da Companhia Agrícola";"";"MG";"BRASIL";"1973";"1975"
"139305";"https://dadosabertos.camara.leg.br/api/v2/deputados/139305";"Diretor";"Editora Mantiqueira";"";"";"1972";""
"139305";"https://dadosabertos.camara.leg.br/api/v2/deputados/139305";"Professor de Organização Social e Política Brasileira";"";"MG";"BRASIL";"1962";"1970"
"139305";"https://dadosabertos.camara.leg.br/api/v2/deputados/139305";"Auxiliar de Administração na Novacap";"";"DF";"BRASIL";"1959";"1961"
"139304";"https://dadosabertos.camara.leg.br/api/v2/deputados/139304";"Presidente do Instituto Pan-Americano de Engenharia Naval";"IPEN";"";"";"1985";"1987"
"139304";"https://dadosabertos.camara.leg.br/api/v2/deputados/139304";"Diretor";"SUNAMAM";"";"";"1969";"1972"
"139303";"https://dadosabertos.camara.leg.br/api/v2/deputados/139303";"Secretário de Obras Públicas";"";"MG";"BRASIL";"1983";"1986"
"139303";"https://dadosabertos.camara.leg.br/api/v2/deputados/139303";"Assessor Administrativo em Diversas Empresas";"";"";"";"1968";"1974"
"139303";"https://dadosabertos.camara.leg.br/api/v2/deputados/139303";"Professor Titular";"Faculdade de Ciências Econômicas de Barbacena e da Faculdade de São João Del Rey";"MG";"BRASIL";"1968";"1974"
"139303";"https://dadosabertos.camara.leg.br/api/v2/deputados/139303";"Professor";"Escola Técnica Inconfidência";"MG";"BRASIL";"1967";""
"139300";"https://dadosabertos.camara.leg.br/api/v2/deputados/139300";"Administradora";"Serviço Social de Roraima";"";"";"1980";"1983"
"139300";"https://dadosabertos.camara.leg.br/api/v2/deputados/139300";"Diretora e Superintendente";"Rodolíder S.A.";"";"";"1973";"1979"
"139300";"https://dadosabertos.camara.leg.br/api/v2/deputados/139300";"Diretora e Superintendente";"Firma Betunorte S.A.";"";"";"1969";"1979"
"139299";"https://dadosabertos.camara.leg.br/api/v2/deputados/139299";"Diretor-Presidente da Companhia Açucareira Riobranquense";"";"";"";"1961";""
"139298";"https://dadosabertos.camara.leg.br/api/v2/deputados/139298";"Presidente da Fundação do Bem-Estar Social Rio Branco";"";"AC";"BRASIL";"1983";"1986"
"139298";"https://dadosabertos.camara.leg.br/api/v2/deputados/139298";"Presidente da LBA Rio Branco";"";"AC";"BRASIL";"1963";"1964"
"139297";"https://dadosabertos.camara.leg.br/api/v2/deputados/139297";"Secretário da Indústria e do Comércio";"";"PE";"BRASIL";"1987";"1988"
"139295";"https://dadosabertos.camara.leg.br/api/v2/deputados/139295";"Títular";"órgão do Ministério da Educação";"";"";"1992";""
"139295";"https://dadosabertos.camara.leg.br/api/v2/deputados/139295";"Tabelião do XXIII Ofício de Notas";"";"RJ";"BRASIL";"1957";""
"139294";"https://dadosabertos.camara.leg.br/api/v2/deputados/139294";"Secretária-adjunta";"Comércio e do Turismo";"";"";"1995";""
"139294";"https://dadosabertos.camara.leg.br/api/v2/deputados/139294";"Chefe do escritório";"da Empresa Brasileira de Turismo (Embratur)";"";"";"1985";"1986"
"139294";"https://dadosabertos.camara.leg.br/api/v2/deputados/139294";"Diretora";"Fundação Cultural do Rio de Janeiro";"RJ";"BRASIL";"1974";"1977"
"139293";"https://dadosabertos.camara.leg.br/api/v2/deputados/139293";"Chefe do Departamento de Ciências Humanas";"Colégio 2 de Julho";"BA";"BRASIL";"1972";"1976"
"139293";"https://dadosabertos.camara.leg.br/api/v2/deputados/139293";"Chefe do Departamento de Ciências Humanas";"Colégio Nossa Senhora da Vitória";"BA";"BRASIL";"1972";"1976"
"139293";"https://dadosabertos.camara.leg.br/api/v2/deputados/139293";"Chefe do Departamento de Ciências Humanas dos Colégios 2 de Julho e Nossa Senhora da Vitória";"";"BA";"BRASIL";"1972";"1976"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Superintendente de Obras do Estado do Ceará";"";"CE";"BRASIL";"1975";""
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Firma Contep Ltda.";"";"";"1974";"1977"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Superintendência de Obras do Estado do Ceará";"CE";"BRASIL";"1974";""
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Diretor";"Departamento de Edificações e Estruturas da Superintendência de Obras do Estado do Ceará";"CE";"BRASIL";"1971";"1975"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Diretor";"Divisão de estudos e Projetos do Departamento de Obras Públicas da Sevome";"CE";"BRASIL";"1969";""
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Diretor-geral";"Departamento de Energia e Comunicações da Sevome";"CE";"BRASIL";"1969";"1971"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Comércio Ltda.";"";"";"1968";"1973"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Diretor-geral";"da Sevome";"CE";"BRASIL";"1968";"1969"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Minas e Energia";"";"";"1965";"1974"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Departamento Nacional de Obras e Saneamento";"";"";"1964";"1965"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Indústria e Engenharia Ltda. - Ciel";"";"";"1963";"1968"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"Engenheiro";"Departamento de Obras e Planejamento da Reitoria da UFC";"";"";"1962";"1964"
"139290";"https://dadosabertos.camara.leg.br/api/v2/deputados/139290";"Secretário de Justiça";"";"MG";"BRASIL";"1988";""
"139290";"https://dadosabertos.camara.leg.br/api/v2/deputados/139290";"Secretário de Educação";"";"MG";"BRASIL";"1987";""
"139290";"https://dadosabertos.camara.leg.br/api/v2/deputados/139290";"Professor da Fac. de Direito de Teófilo Otoni";"";"";"";"1962";""
"139287";"https://dadosabertos.camara.leg.br/api/v2/deputados/139287";"Secretário de Planejamento e Cordenação Geral";"";"MG";"BRASIL";"1985";"1986"
"139286";"https://dadosabertos.camara.leg.br/api/v2/deputados/139286";"Secretário para Assuntos Municipais";"";"CE";"BRASIL";"1978";"1979"
"139286";"https://dadosabertos.camara.leg.br/api/v2/deputados/139286";"Secretário de Saúde";"";"CE";"BRASIL";"1975";"1978"
"139286";"https://dadosabertos.camara.leg.br/api/v2/deputados/139286";"Secretário de Saúde";"";"CE";"BRASIL";"1971";"1973"
"139284";"https://dadosabertos.camara.leg.br/api/v2/deputados/139284";"Assessor";"da Companhia de Desenvolvimento do Mato Grosso";"MT";"BRASIL";"1965";"1970"
"139281";"https://dadosabertos.camara.leg.br/api/v2/deputados/139281";"Secretário Municipal de Administração";"";"RS";"BRASIL";"1961";"1962"
"139277";"https://dadosabertos.camara.leg.br/api/v2/deputados/139277";"Assessor Especial do Secretário da Fazenda do Estado de São Paulo";"";"";"";"1976";"1977"
"139277";"https://dadosabertos.camara.leg.br/api/v2/deputados/139277";"Buenos Aires";"";"";"";"1972";""
"139277";"https://dadosabertos.camara.leg.br/api/v2/deputados/139277";"viagens profissionais e de estudos a Miami";"";"";"";"1967e1971";""
"139277";"https://dadosabertos.camara.leg.br/api/v2/deputados/139277";"Montreal";"";"";"";"1967";""
"139277";"https://dadosabertos.camara.leg.br/api/v2/deputados/139277";"Diretor";"Centro Acadêmico XI de agosto";"";"";"1958";"1961"
"139276";"https://dadosabertos.camara.leg.br/api/v2/deputados/139276";"Assessor Parlamentar";"- Assembléia Legislativa de Rondôni.";"";"";"1984";""
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Chefe de Gabinete do Ministro da Previdência Social Waldeck Ornelas";"";"";"";"1998";""
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Secretário do Trabalho e Ação Social";"";"PE";"BRASIL";"1979";"1982"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Secretário Municipal de Saúde";"";"PE";"BRASIL";"1977";"1979"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Professor de Medicina Legal";"Fac. de Direito de Caruaru";"";"";"1976";"1978"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Chefe do Setor de Acidente de Trabalho do INAMPS";"Garanhus";"PE";"BRASIL";"1967";"1974"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Chefe da Clínica do Hospital Regional Dom Moura";"Garanhus";"PE";"BRASIL";"1966";"1974"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Médico-cirurgião da Secretaria de Saúde do Estado de Pernambuco";"";"";"";"1965";"1986"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"Médico-cirurgião do INAMPS";"Garanhus";"PE";"BRASIL";"1965";"1978"
"139274";"https://dadosabertos.camara.leg.br/api/v2/deputados/139274";"Secretário-Chefe do Gabinete Civil";"";"MA";"BRASIL";"1985";"1986"
"139274";"https://dadosabertos.camara.leg.br/api/v2/deputados/139274";"Secretário da Fazenda";"";"MA";"BRASIL";"1984";"1985"
"139274";"https://dadosabertos.camara.leg.br/api/v2/deputados/139274";"Secretário de Planejamento";"";"MA";"BRASIL";"1983";"1984"
"139274";"https://dadosabertos.camara.leg.br/api/v2/deputados/139274";"Superintendente";"Companhia Nacional de Alimentação Escolar";"DF";"BRASIL";"1980";""
"139274";"https://dadosabertos.camara.leg.br/api/v2/deputados/139274";"Secretário de Administração";"";"MA";"BRASIL";"1968";"1970"
"139273";"https://dadosabertos.camara.leg.br/api/v2/deputados/139273";"Secretário de Estado";"Secretaria Estadual de Justiça";"PR";"BRASIL";"1992";"1994"
"139273";"https://dadosabertos.camara.leg.br/api/v2/deputados/139273";"Secretrário de Justiça do Paraná";"";"";"";"1992";"1994"
"139273";"https://dadosabertos.camara.leg.br/api/v2/deputados/139273";"Delegado de Polícia";"";"PR";"BRASIL";"1969";"1977"
"139273";"https://dadosabertos.camara.leg.br/api/v2/deputados/139273";"Delegado de Polícia";"Polícia Civil";"PR";"BRASIL";"1969";"1977"
"139271";"https://dadosabertos.camara.leg.br/api/v2/deputados/139271";"Secretário de Estado da Agricultura";"Pecuária e Abastecimento";"MG";"BRASIL";"1989";""
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Superintendente da SUDENE";"";"";"";"1974";"1978"
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Superintendente da Sudema São Luís";"";"MA";"BRASIL";"1968";"1969"
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Diretor-Geral do Departamento Nacional de Obras Contra As Secas - Dnocs";"";"";"";"1968";"1974"
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Secretário de Planejamento";"";"CE";"BRASIL";"1965";"1968"
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Secretário de Viação e Obras";"Minas e Energia Fortaleza";"CE";"BRASIL";"1963";"1965"
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Diretor da Divisão de Engenharia";"Estudos e Projetos do DAER";"CE";"BRASIL";"1959";""
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Diretor da Escola de Engenharia da UFC";"em Fortaleza";"CE";"BRASIL";"1958";"1962"
"139268";"https://dadosabertos.camara.leg.br/api/v2/deputados/139268";"Engenheiro da Companhia de Força e Luz de Minas Gerais";"em Belo Horizonte";"MG";"BRASIL";"1948";"1950"
"139266";"https://dadosabertos.camara.leg.br/api/v2/deputados/139266";"Secretário de Segurança Pública";"";"GO";"BRASIL";"1983";""
"139266";"https://dadosabertos.camara.leg.br/api/v2/deputados/139266";"Diretor do Banco de Crédito da Amazônia S.A.";"";"";"";"1962";""
"139266";"https://dadosabertos.camara.leg.br/api/v2/deputados/139266";"Secretário da Agicultura";"Indústria e do Comércio";"GO";"BRASIL";"1961";""
"139266";"https://dadosabertos.camara.leg.br/api/v2/deputados/139266";"Chefe de Gabinete da Secretaria da Fazenda";"";"";"";"1951";""
"139266";"https://dadosabertos.camara.leg.br/api/v2/deputados/139266";"Chefe da Seção de Fiscalização do Departamento de Receita do Estado de Goiás";"";"";"";"1950";""
"139265";"https://dadosabertos.camara.leg.br/api/v2/deputados/139265";"Diretor da Comissão de Construção da Rodovia BR-319";"";"AM";"BRASIL";"1975";"1979"
